Key	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
129	100	0.131168	0.2555523	0.5109515	0.3903964	0.357762	0.0045149	0.584818	0.402141	0.015345	0.076989	0.0312719	0.133786	0.0553044	0.0982607	0.0079033	0.1470218	0.5721586	0.4705764	0.0697418	0.0091345	0.027597	0.1737498	0.1109876	0.1548152	0.1109124	0.6236033	0.3839703	0.2260206	0.226185	0.3956452	0.2363444	0.0124159	0.1796092	0.15652	0.5332727	0.0584546	0.6032392	0.1103684	0.4628212	0.6022109	0.0434454	0.6324185	0.3497368	0.4133419	0.5889782	0.6783704	0.563163	0.5076437	0.116623	0.1238891	0.5642489	0.6119613	0.4873153	0.1917856	0.4675371	0.0490333	0.1990228	0.5095885	0.1366729	0.3505557	0.0229745	0.3190784	0.6559788	0.6626275	0.3830446	0.3774418	0.3191329	0.3895599	0.4387851	0.0003343	0.2093805	0.0202281	0.0237132	0.1180651	0.4330663	0.6932062	0.4480486	0.1192999	0.1811718	0.0216774	0.4008763	0.0405929	0.6373931	0.1459428	0.5869232	0.0612867	0.2008094	0.0631405	0.0616306	0.160788	0.6660364	0.3783029	0.6470185	0.5391718	0.4964392	0.7081561	0.1906278	0.3995106	0.3813137	0.3221724
130	150	0.1007023	0.1864934	0.4344213	0.3226831	0.3619724	0.0033253	0.6045319	0.3227475	0.0070455	0.0310475	0.0360406	0.2322589	0.0378819	0.106923	0.0271608	0.170339	0.507506	0.6481107	0.0783541	0.0186798	0.0644644	0.1703081	0.0510841	0.1376025	0.2168228	0.7280001	0.4316327	0.1303402	0.2793613	0.3449439	0.1488388	0.0013512	0.1777695	0.0920783	0.6186074	0.0224569	0.3754562	0.1291472	0.4568452	0.5826648	0.0323491	0.6523951	0.5009072	0.2776932	0.6151165	0.5806188	0.6470501	0.5372501	0.0896284	0.0960734	0.5205771	0.6822049	0.4216718	0.1974291	0.4361374	0.0188028	0.229967	0.3749686	0.0806219	0.2267259	0.0264704	0.2408425	0.6786863	0.634894	0.4152874	0.3903145	0.2701858	0.3851182	0.4254665	3e-07	0.1439312	0.0311833	0.0221752	0.0945032	0.4534159	0.6521881	0.4499671	0.0842818	0.1069291	0.0346513	0.3534624	0.0527441	0.6497121	0.1777036	0.5536479	0.0449042	0.1545634	0.1537392	0.0134044	0.1339976	0.5430091	0.3959871	0.699337	0.4646224	0.6092992	0.5421211	0.2708906	0.3415261	0.4005974	0.4396227
131	200	0.2518861	0.212968	0.390736	0.3049151	0.356735	0.0022593	0.6536449	0.4078879	0.0031811	0.0087846	0.0440878	0.1554142	0.02685	0.1001638	0.0284205	0.1701958	0.5599344	0.5476024	0.0408939	0.0057906	0.0560699	0.1871236	0.1246129	0.084285	0.0884495	0.5730952	0.4572386	0.0895391	0.3147739	0.4035353	0.1088473	0.0010772	0.248443	0.1225841	0.5969516	0.0319705	0.1258976	0.0898845	0.3700183	0.5870846	0.0368797	0.5950647	0.4745525	0.3016754	0.5336948	0.6646143	0.6096857	0.5222042	0.06297	0.1297643	0.6941369	0.6514422	0.400031	0.1847691	0.4387911	0.0039527	0.159518	0.4765102	0.1114158	0.3497732	0.0784464	0.2409398	0.6213083	0.5715082	0.3770281	0.4510581	0.3845475	0.4075378	0.457258	0.0083131	0.1597416	0.0417195	0.0324508	0.1106146	0.44069	0.7274988	0.5004321	0.1074058	0.1742134	0.0192784	0.3149089	0.0657381	0.5709033	0.1715883	0.47606	0.0310059	0.1278375	0.0927375	0.0388317	0.1272228	0.6973131	0.4394877	0.5895825	0.4735602	0.4454533	0.6372639	0.354084	0.3637112	0.3663021	0.363822
132	250	0.2451931	0.1259446	0.5203273	0.4492961	0.329771	0.0003639	0.7134664	0.5119072	0.0034433	0.0122504	0.075144	0.1469278	0.027835	0.1045962	0.0487228	0.2759768	0.4494525	0.5056071	0.0374815	0.0102441	0.0567293	0.192989	0.1827215	0.0950653	0.0853946	0.5189572	0.4948218	0.1570651	0.3944612	0.551192	0.0897864	0.0018083	0.1547909	0.0904697	0.7198411	0.0372335	0.0590417	0.1001572	0.4890326	0.5544846	0.0447774	0.6921242	0.4437231	0.2828894	0.6075625	0.6675791	0.4975292	0.5248408	0.072418	0.1322498	0.5337518	0.5665298	0.4638999	0.2173931	0.4915451	0.0022546	0.1062682	0.4192338	0.1337625	0.3027666	0.1172997	0.241518	0.6632707	0.6056704	0.357216	0.3969017	0.2687444	0.4999127	0.2532084	0.0015049	0.3229782	0.1044805	0.1175686	0.3431715	0.5083548	0.645439	0.5310019	0.1438433	0.1234573	0.0136468	0.3131771	0.073276	0.6355513	0.1683808	0.5200167	0.0252155	0.109053	0.0522834	0.0486465	0.1700912	0.5741778	0.4717634	0.6313763	0.3666075	0.472037	0.5195975	0.2186928	0.3186416	0.3639192	0.3547427
133	300	0.3476806	0.1914341	0.5943424	0.4692964	0.3915609	0.0006237	0.7466428	0.4397947	0.015248	0.0121216	0.0656525	0.1646487	0.0375473	0.1069758	0.0481595	0.2334511	0.5411301	0.5103699	0.0456662	0.0152924	0.026601	0.1987594	0.3151101	0.2006552	0.170083	0.5471047	0.3986342	0.0925464	0.5872699	0.5104037	0.0941021	0.0002856	0.2499778	0.100417	0.694088	0.0521146	0.0517836	0.088543	0.4392902	0.630509	0.0348499	0.5578252	0.6036681	0.2409229	0.7155181	0.7132863	0.472586	0.3506246	0.0932946	0.1304708	0.6601838	0.5985927	0.4040377	0.1955035	0.5196352	0.0014506	0.1385454	0.4523523	0.1477924	0.351746	0.2109921	0.3352168	0.583428	0.5512656	0.4807302	0.3640621	0.3223614	0.398152	0.1576453	0.0163258	0.4792164	0.3062483	0.245429	0.4236466	0.5793599	0.6560014	0.5045505	0.1141249	0.2071108	0.0209421	0.3689602	0.0892196	0.6546895	0.1619655	0.6084293	0.0476521	0.1938767	0.0815669	0.04681	0.1431834	0.5868004	0.3852587	0.7558256	0.4678034	0.5226781	0.6032443	0.3361307	0.3578365	0.2644492	0.4651691
134	350	0.2758408	0.1862891	0.4613303	0.3372011	0.3542067	1.29e-05	0.6991058	0.5322392	0.0017769	0.0113071	0.0664693	0.2044704	0.0824253	0.1641776	0.0282968	0.2550355	0.547995	0.5586278	0.037306	0.0191104	0.0472288	0.1741809	0.5353951	0.4415144	0.3155016	0.6742306	0.4488933	0.1129995	0.6172113	0.3843973	0.1162546	0.0001278	0.2210292	0.1270372	0.6953375	0.0476756	0.0123621	0.0721022	0.488967	0.5952231	0.0605173	0.6208574	0.3910722	0.3377564	0.6130944	0.6059658	0.5181401	0.3892329	0.0913732	0.1505535	0.5600083	0.6877214	0.4946789	0.1851439	0.4438173	0.0021174	0.1945231	0.3737074	0.1890631	0.4639178	0.2049446	0.4027445	0.6816509	0.6310501	0.4481417	0.4346937	0.348418	0.4233713	0.1091689	0.1866527	0.5566577	0.5702194	0.4124213	0.5648019	0.6373017	0.5149557	0.6063291	0.1017414	0.2738048	0.0279431	0.3723454	0.0984956	0.659313	0.2273632	0.6157595	0.033495	0.1691975	0.1040011	0.1912349	0.1698709	0.5689118	0.4835284	0.6303844	0.4901471	0.5759906	0.5418477	0.28339	0.2850134	0.2677422	0.3937789
135	400	0.3908357	0.2061902	0.5824232	0.3678902	0.4114874	0.0003398	0.6261562	0.5079227	0.0061354	0.0158657	0.0629469	0.1721017	0.0768429	0.1346776	0.0362582	0.3472903	0.6334756	0.469821	0.0541642	0.0183498	0.0608075	0.1474014	0.5912968	0.5602352	0.4715084	0.6383852	0.5242572	0.1058427	0.6129966	0.4443373	0.1105683	0.0002214	0.1617576	0.116839	0.5749004	0.0487771	0.0270606	0.0873647	0.5208554	0.6791592	0.0245793	0.6266098	0.3664032	0.2229266	0.676388	0.686129	0.462579	0.2796822	0.0346751	0.1159781	0.6562318	0.7229154	0.4339851	0.2023913	0.535128	0.0064981	0.2191527	0.4063784	0.181042	0.3715375	0.1944906	0.4165879	0.5520318	0.5214644	0.4124979	0.3966549	0.3269116	0.5602751	0.0982012	0.511216	0.5655706	0.5810928	0.4480149	0.6758251	0.556029	0.2946242	0.6217107	0.1086206	0.2040284	0.0253354	0.276984	0.0936436	0.6415699	0.1551424	0.4542783	0.0419891	0.151643	0.0833469	0.4247834	0.1409861	0.5167007	0.4548961	0.593932	0.5763443	0.4661594	0.7082275	0.3056382	0.3701442	0.4095102	0.3426878
136	450	0.3669439	0.2095538	0.6344484	0.3366716	0.3732352	0.0008836	0.6073419	0.5056247	0.0057484	0.0128562	0.0576371	0.245087	0.0123173	0.1280187	0.0543956	0.2394976	0.5124281	0.5072032	0.0643749	0.0167251	0.025808	0.1686859	0.572233	0.5779378	0.2592361	0.5428916	0.4861597	0.151702	0.6258627	0.5049019	0.0736788	0.0008305	0.2239826	0.0927945	0.670692	0.075021	0.0038785	0.0584463	0.376751	0.6802407	0.0550154	0.587668	0.3266914	0.2092756	0.6103582	0.6730708	0.4493946	0.3201482	0.085176	0.1292392	0.6267093	0.6662514	0.5017547	0.1446074	0.4941001	0.0003144	0.1804268	0.3825757	0.1488446	0.5014725	0.1620772	0.5395825	0.4962228	0.569895	0.3937533	0.3620642	0.3069698	0.5216703	0.0745205	0.479804	0.5632096	0.5858729	0.6847322	0.7384786	0.423779	0.1610768	0.5445559	0.1684504	0.1658742	0.0387898	0.3733773	0.0570396	0.6573276	0.227156	0.6024142	0.0657019	0.1467398	0.0527434	0.5464576	0.1484951	0.5452886	0.4870035	0.666741	0.4750705	0.4170552	0.636118	0.32377	0.4687116	0.4391995	0.3483127
137	500	0.2831948	0.2343124	0.5432089	0.3415708	0.3126215	0.0001941	0.5938421	0.5022656	0.0147723	0.0389959	0.0586453	0.1500036	0.0362376	0.1178695	0.0430748	0.2600695	0.66867	0.4740576	0.0580326	0.0174899	0.0472069	0.1217232	0.6416224	0.5524993	0.2818639	0.6890382	0.4233516	0.1496282	0.6802234	0.4024882	0.0481473	0.0001309	0.1827105	0.0907621	0.5831013	0.0357029	0.013171	0.0969965	0.4538971	0.5309725	0.0554265	0.6852851	0.4342858	0.2579636	0.659911	0.5842394	0.365868	0.3259582	0.0540145	0.1114543	0.5337644	0.6638913	0.4639157	0.188165	0.432508	0.0003459	0.1418089	0.5038602	0.2637463	0.4849504	0.1310211	0.4305942	0.4760436	0.4891895	0.5002523	0.3983506	0.2736214	0.5647164	0.0873383	0.6261045	0.6063334	0.7875493	0.5669753	0.5527491	0.4751937	0.1252304	0.636505	0.1123461	0.1798746	0.0337295	0.3810358	0.067844	0.6365852	0.2407817	0.5327724	0.0334963	0.1555654	0.0812282	0.5671397	0.128433	0.4985487	0.4783848	0.6485121	0.4454	0.4699427	0.5817831	0.2366995	0.4000266	0.3674102	0.4021039
138	550	0.3715219	0.2036389	0.4880025	0.4057354	0.5337874	0.0287123	0.6479805	0.4386504	0.0115077	0.2816251	0.0635891	0.3739527	0.0474229	0.0566904	0.0866228	0.1961238	0.4600582	0.4746927	0.041426	0.0088402	0.0224083	0.0958491	0.6019712	0.5804312	0.2842175	0.6914179	0.4865297	0.1336147	0.5394572	0.5408127	0.0688789	0.0099131	0.2170767	0.0661405	0.6099017	0.5324957	0.1794159	0.0767993	0.1043423	0.6096253	0.0705329	0.6273029	0.5983406	0.2685222	0.6375632	0.5451733	0.3988198	0.2940008	0.3241667	0.1084574	0.673639	0.7504775	0.4461621	0.1829481	0.4731505	0.4284541	0.2406576	0.2785728	0.2320784	0.4547534	0.2144248	0.4287688	0.466095	0.5015239	0.3764175	0.3191854	0.3229341	0.6413574	0.0601436	0.4371818	0.7777143	0.5664845	0.5677858	0.6524333	0.6102583	0.0930536	0.5795181	0.1383473	0.1799753	0.0217029	0.4100488	0.114791	0.653013	0.20866	0.5966765	0.1613093	0.1754123	0.1317058	0.5363044	0.4550923	0.6564104	0.3581888	0.5557912	0.4024981	0.5693379	0.6039102	0.2019738	0.6991147	0.4551191	0.4934188
139	600	0.4086149	0.2397765	0.4583174	0.4215146	0.579185	0.0388914	0.6693035	0.4713676	0.0059247	0.3322082	0.1042381	0.4395398	0.0514622	0.0342069	0.0594558	0.2095838	0.4717226	0.4170404	0.0447375	0.0027228	0.0364677	0.0823506	0.4702792	0.5419312	0.1300411	0.6570109	0.4403806	0.1947716	0.4631925	0.4673242	0.1380204	0.0152971	0.113244	0.1060545	0.6109267	0.624151	0.5155175	0.0713005	0.0710758	0.5987068	0.0249637	0.6803642	0.6417311	0.3637705	0.5319408	0.615852	0.4823601	0.2749148	0.3390678	0.1179022	0.5547591	0.6169392	0.372533	0.2271295	0.4491061	0.4573896	0.2034204	0.2276861	0.2647984	0.3511369	0.1922312	0.3450741	0.5636552	0.4372352	0.4049625	0.4201554	0.4407	0.6148973	0.1262762	0.1140332	0.5019541	0.3830152	0.2989064	0.6290339	0.5119227	0.0506335	0.4750326	0.1223433	0.1553543	0.0197593	0.3808738	0.0835042	0.5769599	0.1484771	0.5676904	0.1707518	0.1390755	0.038933	0.5021415	0.6117771	0.5852419	0.4641209	0.5387985	0.437513	0.4628098	0.588883	0.2073996	0.7013325	0.5343422	0.5813623
140	650	0.3722176	0.2277823	0.4289209	0.5216032	0.5134698	0.0361902	0.7204349	0.4751004	0.0144966	0.3540687	0.0289591	0.4591889	0.0279032	0.0267849	0.0412173	0.1702809	0.3590379	0.4785781	0.0633829	0.0127751	0.0569041	0.1607364	0.4715083	0.4738215	0.1534128	0.6941523	0.4896705	0.2348651	0.2612292	0.4899065	0.0861004	0.0439177	0.2012757	0.0807301	0.5674765	0.6037612	0.4629246	0.0969486	0.0506142	0.6058117	0.0324148	0.506893	0.6344355	0.4668759	0.7015284	0.7385558	0.5242147	0.4150222	0.3827579	0.1193581	0.6504843	0.7235842	0.4199129	0.2389615	0.5373158	0.3021366	0.2766635	0.2914245	0.1607252	0.3509898	0.0480241	0.4386782	0.5172802	0.4009569	0.4187544	0.3399643	0.481503	0.5486347	0.2897888	0.0329613	0.2870172	0.1645673	0.0714433	0.4391402	0.409068	0.0520257	0.4288478	0.0940269	0.2639737	0.0283726	0.392553	0.10283	0.6891057	0.1628033	0.4803563	0.1924924	0.1310299	0.1119843	0.5903935	0.6062922	0.6066644	0.4212272	0.6680829	0.4288204	0.5251377	0.6333699	0.2292849	0.7158235	0.5669693	0.5163662
141	700	0.2431788	0.2939805	0.5623415	0.4950208	0.571071	0.0546757	0.6758819	0.446731	0.0352491	0.3710614	0.0229173	0.3974864	0.0299849	0.0362551	0.0098726	0.1078055	0.3259515	0.4708201	0.0645512	0.0025649	0.0537745	0.1663469	0.3659958	0.5376912	0.1867628	0.6333457	0.4740737	0.2965912	0.181861	0.5402998	0.104527	0.0293836	0.1232295	0.1142225	0.589095	0.7571775	0.6081749	0.088532	0.0572229	0.4444927	0.0225375	0.5475142	0.6391555	0.357921	0.5383133	0.672077	0.6108697	0.6036472	0.4725407	0.174628	0.6095632	0.5425605	0.505269	0.377838	0.4463259	0.2571041	0.2170177	0.2388202	0.1027945	0.2919264	0.060061	0.2710723	0.6648655	0.3606271	0.3919257	0.3697893	0.3931359	0.5659809	0.4216773	0.0136469	0.2348449	0.0450152	0.0707182	0.3680979	0.3936937	0.2731499	0.355799	0.1341379	0.1522921	0.0437626	0.3719307	0.1389043	0.6334697	0.1951352	0.5562325	0.2227105	0.1620807	0.0871659	0.3984048	0.6197226	0.5683073	0.4244568	0.7495196	0.4060237	0.4535814	0.6058496	0.2168225	0.6323275	0.6360499	0.5940723
142	750	0.1591214	0.2388069	0.6813091	0.4486717	0.5855692	0.046066	0.6148854	0.4605187	0.0351188	0.4729249	0.0421988	0.3297904	0.0214876	0.0209884	0.0057447	0.1139331	0.3469381	0.4475337	0.0399524	0.0052847	0.0327253	0.1576687	0.3254345	0.3790672	0.1661014	0.6366281	0.4946171	0.3438411	0.2818501	0.6321845	0.1405413	0.0210658	0.1540055	0.0967036	0.5227124	0.5222277	0.60251	0.0766421	0.0854648	0.6391545	0.0769031	0.6299367	0.5881601	0.3562751	0.5539001	0.5843593	0.5948479	0.6230461	0.3648786	0.1883107	0.6081055	0.6155502	0.5091055	0.2877954	0.3867145	0.2938112	0.1658634	0.2275741	0.0893217	0.2424062	0.0543022	0.2824444	0.5486615	0.4505926	0.4176373	0.4080053	0.371273	0.4619039	0.439258	0.0125509	0.1853928	0.0226968	0.0589165	0.1776934	0.4006827	0.4394484	0.1327771	0.156341	0.2224287	0.0414181	0.4434671	0.0967729	0.6962615	0.1635377	0.5028968	0.2707318	0.1244411	0.0657387	0.2277968	0.7391259	0.7130831	0.3976258	0.6849024	0.3731635	0.4806951	0.653735	0.2855059	0.7046095	0.6106012	0.6300151
143	800	0.1846606	0.2395943	0.4442176	0.4268013	0.5760255	0.033155	0.8380882	0.4640465	0.0267906	0.4334899	0.0459744	0.3349948	0.03953	0.0489347	0.0093132	0.140681	0.3680123	0.5737289	0.0454	0.0041103	0.0243534	0.1715126	0.1816764	0.3672574	0.1399233	0.5625361	0.5487767	0.2801471	0.2059906	0.5606407	0.1381653	0.0177217	0.1304123	0.1767585	0.5646781	0.5309966	0.6009086	0.0941731	0.0576334	0.7445737	0.0838818	0.5903725	0.579518	0.4606863	0.546121	0.6545107	0.5957021	0.6326356	0.4750573	0.1899469	0.5927094	0.5657838	0.527168	0.245671	0.5637167	0.4234639	0.217277	0.2596587	0.0781154	0.215624	0.0180894	0.2164141	0.6153642	0.3889776	0.4409854	0.3702296	0.3605059	0.4066086	0.4079044	0.0169508	0.1789422	0.0266966	0.0343757	0.160076	0.430909	0.5282139	0.0674445	0.1211804	0.1693664	0.0263445	0.4869343	0.1314464	0.5763305	0.1746859	0.5197677	0.2134165	0.1341735	0.0751042	0.1067733	0.5685135	0.7036517	0.5232215	0.8060105	0.4622138	0.4100055	0.6222132	0.2643568	0.5902525	0.6159395	0.7213588
144	850	0.157728	0.2711662	0.4930274	0.3730519	0.7683882	0.0350523	0.5912266	0.3443741	0.01112	0.394124	0.0067268	0.3900782	0.0096809	0.0454674	0.0058026	0.0833126	0.3353694	0.4643946	0.0434263	0.0042753	0.0431279	0.1273741	0.17053	0.3227145	0.1306816	0.6538412	0.5058956	0.2593217	0.1987415	0.5152738	0.170679	0.0060053	0.131222	0.0626774	0.7388276	0.5377177	0.6955005	0.0781207	0.0755636	0.6699846	0.0315965	0.6261445	0.7165936	0.497228	0.6324972	0.5099294	0.6492527	0.5527764	0.4146522	0.1311113	0.5321417	0.6510842	0.4433497	0.2613449	0.4854078	0.3824985	0.1542411	0.2406275	0.1301882	0.2286609	0.0110261	0.3391443	0.5857969	0.5577101	0.4422222	0.3834979	0.3950888	0.4618384	0.4411243	0.0238509	0.2088955	0.016147	0.0562487	0.0788219	0.3007587	0.5408148	0.0328879	0.1735043	0.1502344	0.0173848	0.4488888	0.1283031	0.6754598	0.1727903	0.5121151	0.1665453	0.1151098	0.1037986	0.0683196	0.5972727	0.7245063	0.4495744	0.7525336	0.4307317	0.3855165	0.5363598	0.2313847	0.702934	0.641105	0.6601512
145	900	0.1242943	0.2685924	0.5137461	0.30411	0.641566	0.0493976	0.6897863	0.4017511	0.0108087	0.3635378	0.0091151	0.3319967	0.0416287	0.0196882	0.0065439	0.0660031	0.3345006	0.5070189	0.0609943	0.0052731	0.0255799	0.1188858	0.1897882	0.2172254	0.1051735	0.6563334	0.4689949	0.3038058	0.1417911	0.4469743	0.1907652	0.0128424	0.1524376	0.0794354	0.696623	0.6279808	0.5899418	0.0890074	0.0913857	0.6596353	0.0430855	0.707361	0.588615	0.5220072	0.6549048	0.6095747	0.6268304	0.5399343	0.4801268	0.1656927	0.5621333	0.5551515	0.468892	0.2427016	0.3940033	0.5509923	0.204889	0.1921293	0.1128378	0.2313857	0.0226903	0.2087557	0.4969604	0.4624563	0.4472337	0.3400971	0.352354	0.4231363	0.4245319	0.010876	0.1528248	0.020622	0.0827341	0.1026626	0.3614615	0.5883429	0.0404084	0.0871055	0.1459997	0.0345312	0.4894435	0.1662403	0.5772655	0.1697664	0.4766493	0.1718672	0.1636102	0.0423041	0.0717619	0.7071137	0.5851911	0.4856185	0.7170485	0.4634049	0.517275	0.5298986	0.1902656	0.6105161	0.5178808	0.6565732
146	950	0.0873818	0.2920149	0.4746997	0.2887118	0.7289841	0.041103	0.4862521	0.397897	0.0135835	0.3995872	0.0120785	0.3966496	0.0340652	0.0167164	0.009017	0.1144192	0.279552	0.5155505	0.0589155	0.0025726	0.0142299	0.1610508	0.196958	0.1949902	0.1458248	0.661556	0.5541505	0.2955379	0.1903333	0.4580315	0.2273242	0.0099763	0.1919877	0.0651386	0.5880694	0.621897	0.57617	0.0790258	0.0701263	0.6509482	0.0796318	0.7140786	0.599565	0.510751	0.543999	0.5787929	0.5607553	0.5350585	0.4654935	0.2364971	0.712419	0.6056192	0.5079816	0.2373292	0.4490612	0.6010594	0.1342989	0.2585693	0.0844092	0.2810701	0.0115736	0.2550412	0.5444275	0.5032445	0.5729022	0.2433179	0.2901184	0.4744023	0.4770715	0.012044	0.1905875	0.0373364	0.0515634	0.068962	0.3630578	0.6490148	0.0161852	0.0789311	0.1817058	0.0417003	0.3886352	0.1169413	0.6569567	0.1421966	0.6129339	0.1408145	0.1308499	0.1133703	0.032078	0.5571073	0.5885496	0.4246449	0.7460028	0.4231966	0.4353977	0.6778418	0.2135649	0.6867004	0.5338358	0.7147999
147	1000	0.1672777	0.2836666	0.4242189	0.4355686	0.5690217	0.0332436	0.6312402	0.432121	0.0089048	0.5147187	0.0170518	0.3731086	0.0243542	0.0167111	0.0172319	0.1571231	0.429737	0.5572138	0.0378446	0.0033397	0.0275355	0.1527039	0.1586487	0.1680203	0.1389462	0.6222866	0.4744177	0.3039071	0.19286	0.3784757	0.1856118	0.0070121	0.1623741	0.121266	0.6781967	0.6215309	0.5611185	0.1016383	0.0456981	0.594196	0.0425311	0.6210878	0.6486762	0.4474423	0.6192926	0.6017008	0.4789648	0.6169676	0.4229631	0.1873706	0.6043276	0.5906032	0.4331958	0.2798972	0.4043407	0.4645267	0.2483777	0.2864588	0.0803785	0.2691066	0.0065722	0.2472408	0.5702626	0.3771345	0.5847473	0.3327921	0.2419909	0.4195923	0.4579316	0.0280484	0.1818758	0.0149529	0.0392021	0.0434286	0.3836	0.5945174	0.0197449	0.1133442	0.1246455	0.0169257	0.3427348	0.0787416	0.5503049	0.14372	0.5492579	0.1103448	0.2394497	0.0406298	0.0252396	0.5164486	0.5242207	0.441029	0.660052	0.4339923	0.5893694	0.6241938	0.2339205	0.6429827	0.4708125	0.5335114
148	0	0.141998	0.2613132	0.4437866	0.3226907	0.6291117	0.0654058	0.6637637	0.5252701	0.0090716	0.4150923	0.0213829	0.3318927	0.0133364	0.0203582	0.0134985	0.0815952	0.3289275	0.4921249	0.0762039	0.0003071	0.0353346	0.1690538	0.1632519	0.1860616	0.1358569	0.6058324	0.4007714	0.2901724	0.1921161	0.4449768	0.2238056	0.0159678	0.1450508	0.0848876	0.609101	0.6386268	0.658163	0.114161	0.042824	0.7050761	0.0268388	0.7002114	0.6359672	0.487015	0.5957372	0.600192	0.5966688	0.4321431	0.4113858	0.1969131	0.6712551	0.6398541	0.3969926	0.2216472	0.4188936	0.2349984	0.4235001	0.2384923	0.0741025	0.1725791	0.0270506	0.2906861	0.5817075	0.4363056	0.3622292	0.4873376	0.3395878	0.350766	0.4870633	0.0177431	0.1484043	0.0146589	0.0616657	0.0720183	0.3910762	0.5142183	0.0079101	0.0865697	0.0968543	0.0160654	0.3976681	0.1601762	0.6096214	0.1315291	0.5495298	0.2146647	0.1192465	0.0562062	0.0268411	0.6212947	0.6174788	0.5605558	0.6745486	0.4239422	0.4397401	0.663642	0.26353	0.4657792	0.6173361	0.5995799
149	50	0.1394614	0.3139916	0.4506822	0.371879	0.5954101	0.0289208	0.5796957	0.5249703	0.018893	0.4054084	0.0034354	0.3774048	0.0406115	0.0352871	0.0026458	0.5088504	0.3409157	0.5011832	0.0536374	0.0045143	0.0438597	0.2184723	0.0980433	0.1746812	0.108246	0.3626821	0.4275778	0.1545142	0.2311981	0.4160209	0.2107112	0.0269236	0.1370315	0.1065506	0.643216	0.1161539	0.7278939	0.0974018	0.4176138	0.5322451	0.0952743	0.2934835	0.6261151	0.4318096	0.7087238	0.5628064	0.6008237	0.6603757	0.4717571	0.4602099	0.7920911	0.760241	0.4006473	0.29248	0.6856626	0.304287	0.2573035	0.3458949	0.0758479	0.2606439	0.0103694	0.319244	0.5139912	0.4372594	0.3198508	0.3025921	0.435887	0.5920393	0.4586219	0.0123161	0.0392465	0.0082294	0.0207738	0.0647797	0.4577652	0.3377211	0.2694369	0.040417	0.0230217	0.0032976	0.3752028	0.0854179	0.2257293	0.1831673	0.4689991	0.1812635	0.1404496	0.3729181	0.0327171	0.4203189	0.6178822	0.3296316	0.6304229	0.626472	0.5577049	0.4744826	0.2728759	0.4834266	0.5973246	0.5942812
150	100	0.2286922	0.2383307	0.5220028	0.4322861	0.5402561	0.0469062	0.6334903	0.3942748	0.0049793	0.4025955	0.0020963	0.3441696	0.0244926	0.0157293	0.0006484	0.515168	0.26142	0.4976118	0.0548959	0.0019374	0.0664666	0.1880879	0.1005676	0.0897724	0.1659282	0.3408861	0.276711	0.0723968	0.2663355	0.4891202	0.1681484	0.0070632	0.1832699	0.1042205	0.6111189	0.0301772	0.6331922	0.0543366	0.5651096	0.5197226	0.1366396	0.2123717	0.5576802	0.4557418	0.6150315	0.4653329	0.5870485	0.4899425	0.5356396	0.4668185	0.7950779	0.7102395	0.3462987	0.210608	0.6080676	0.2390651	0.2600476	0.2996544	0.1386283	0.2179945	0.0274553	0.2478645	0.5543239	0.3545722	0.3256322	0.3296795	0.2963347	0.4428551	0.4475627	0.0142924	0.010393	0.0110103	0.0122042	0.0914959	0.4827486	0.2465336	0.3955925	0.0548227	0.0280182	0.0011972	0.3364161	0.0695224	0.1886382	0.195033	0.5181271	0.1758662	0.1879577	0.4280674	0.031434	0.2860229	0.5666441	0.3055806	0.5920414	0.5426683	0.604799	0.4530975	0.3067335	0.530261	0.5260991	0.6808713
151	150	0.2506101	0.23696	0.5449392	0.4251206	0.6865642	0.0209717	0.7084604	0.4391669	0.0211616	0.4001268	9.79e-05	0.4767009	0.0347919	0.0188861	0.0011931	0.5598553	0.3661993	0.4748676	0.0776581	0.0139059	0.1286502	0.242394	0.1037799	0.0831996	0.1916561	0.2397568	0.2933678	0.0295753	0.2476187	0.4133535	0.1354632	0.0022247	0.2305019	0.1725575	0.6541435	0.0111707	0.4296094	0.0995399	0.6239383	0.6459753	0.1412507	0.1418204	0.5821067	0.5197073	0.5830931	0.5740524	0.6435687	0.4998393	0.6781127	0.5457344	0.6374393	0.7109772	0.3940424	0.1789603	0.6596167	0.2956148	0.2302709	0.2846088	0.0980505	0.2243894	0.0220157	0.3896332	0.5974611	0.3854657	0.4396537	0.4282901	0.328782	0.4768604	0.4635941	0.023241	6.03e-05	0.0169663	0.0124459	0.074107	0.5642438	0.1679185	0.4065562	0.059075	0.0124634	0.0037099	0.396408	0.1169474	0.216015	0.1412794	0.3535451	0.1318263	0.1833103	0.5194845	0.025647	0.2939456	0.5714468	0.3624971	0.6073051	0.6264099	0.577674	0.4379843	0.2923974	0.5161959	0.6563498	0.6302869
